STATION|Station_name|DATE|LATITUDE|LONGITUDE|Elevation|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_cover_1|sky_cover_1_Measurement_Code|sky_cover_1_Quality_Code|sky_cover_1_Report_Type|sky_cover_1_Source_Code|sky_cover_1_Source_Station_ID|sky_cover_baseht_1|sky_cover_baseht_1_Measurement_Code|sky_cover_baseht_1_Quality_Code|sky_cover_baseht_1_Report_Type|sky_cover_baseht_1_Source_Code|sky_cover_baseht_1_Source_Station_ID|sky_cover_2|sky_cover_2_Measurement_Code|sky_cover_2_Quality_Code|sky_cover_2_Report_Type|sky_cover_2_Source_Code|sky_cover_2_Source_Station_ID|sky_cover_baseht_2|sky_cover_baseht_2_Measurement_Code|sky_cover_baseht_2_Quality_Code|sky_cover_baseht_2_Report_Type|sky_cover_baseht_2_Source_Code|sky_cover_baseht_2_Source_Station_ID|sky_cover_3|sky_cover_3_Measurement_Code|sky_cover_3_Quality_Code|sky_cover_3_Report_Type|sky_cover_3_Source_Code|sky_cover_3_Source_Station_ID|sky_cover_baseht_3|sky_cover_baseht_3_Measurement_Code|sky_cover_baseht_3_Quality_Code|sky_cover_baseht_3_Report_Type|sky_cover_baseht_3_Source_Code|sky_cover_baseht_3_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|remarks|remarks_Measurement_Code|remarks_Quality_Code|remarks_Report_Type|remarks_Source_Code|remarks_Source_Station_ID
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T00:53:00|29.1153|-95.4633|7.6|20.6||5|FM15-METAR|343|722527-12976|18.3||5|FM15-METAR|343|722527-12976|1009.0||4|FM15-METAR|343|722527-12976|1009.9||5|FM15-METAR|343|722527-12976|230.0|N-Normal|5|FM15-METAR|343|722527-12976|2.6|N-Normal|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|87.0|Derived||FM15-METAR|343|722527-12976|19.2|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722527-12976|1009.8||4|FM15-METAR|343|722527-12976|||||||CLR:00|00-None,SK|5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09012/31/16 18:53:03 METAR KLBX 010053Z 23005KT 10SM CLR 21/18 A2982 RMK AO2 SLP099 T02060183||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T01:18:00|29.1153|-95.4633|7.6|20.0||5|FM16-SPECI|343|722527-12976|18.3||5|FM16-SPECI|343|722527-12976|1009.7||4|FM16-SPECI|343|722527-12976|||||||230.0|N-Normal|5|FM16-SPECI|343|722527-12976|2.1|N-Normal|5|FM16-SPECI|343|722527-12976|||||||||||||90.0|Derived||FM16-SPECI|343|722527-12976|19.0|Derived||FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM16-SPECI|343|722527-12976|1010.5||4|FM16-SPECI|343|722527-12976|||||||BKN:07|07-Seven-o|5|FM16-SPECI|343|722527-12976|+00335||5|FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET08612/31/16 19:18:03 SPECI KLBX 010118Z 23004KT 10SM BKN011 20/18 A2984 RMK AO2 T02000183||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T01:53:00|29.1153|-95.4633|7.6|20.0||5|FM15-METAR|343|722527-12976|18.3||5|FM15-METAR|343|722527-12976|1010.0||4|FM15-METAR|343|722527-12976|1010.9||5|FM15-METAR|343|722527-12976|240.0|N-Normal|5|FM15-METAR|343|722527-12976|2.6|N-Normal|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|90.0|Derived||FM15-METAR|343|722527-12976|19.0|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722527-12976|1010.8||4|FM15-METAR|343|722527-12976|||||||OVC:08|08-Eight-o|5|FM15-METAR|343|722527-12976|+00305||5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09312/31/16 19:53:03 METAR KLBX 010153Z 24005KT 10SM OVC010 20/18 A2985 RMK AO2 SLP109 T02000183||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T02:51:00|29.1153|-95.4633|7.6|19.0||5|FM16-SPECI|343|722527-12976|18.0||5|FM16-SPECI|343|722527-12976|1010.7||4|FM16-SPECI|343|722527-12976||||||||C-Calm|w|FM16-SPECI|343|722527-12976|0.0|C-Calm|5|FM16-SPECI|343|722527-12976|||||||||||||94.0|Derived||FM16-SPECI|343|722527-12976|18.2|Derived||FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM16-SPECI|343|722527-12976|1011.5||4|FM16-SPECI|343|722527-12976|||||||SCT:04|04-Four-ok|5|FM16-SPECI|343|722527-12976|+00366||5|FM16-SPECI|343|722527-12976|BKN:07|07-Seven-o|5|FM16-SPECI|343|722527-12976|+00762||5|FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET08812/31/16 20:51:03 SPECI KLBX 010251Z 00000KT 10SM SCT012 BKN025 19/18 A2987 RMK AO2 FIBI||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T02:53:00|29.1153|-95.4633|7.6|19.4||5|FM15-METAR|343|722527-12976|18.3||5|FM15-METAR|343|722527-12976|1010.3||4|FM15-METAR|343|722527-12976|1011.3||5|FM15-METAR|343|722527-12976|220.0|N-Normal|5|FM15-METAR|343|722527-12976|1.5|N-Normal|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|93.0|Derived||FM15-METAR|343|722527-12976|18.8|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722527-12976|1011.2||4|FM15-METAR|343|722527-12976|1.9|1-Incr-the|4|FM15-METAR|343|722527-12976|SCT:04|04-Four-ok|5|FM15-METAR|343|722527-12976|+00366||5|FM15-METAR|343|722527-12976|BKN:07|07-Seven-o|5|FM15-METAR|343|722527-12976|+00762||5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET10612/31/16 20:53:03 METAR KLBX 010253Z 22003KT 10SM SCT012 BKN025 19/18 A2986 RMK AO2 SLP113 T01940183 51019||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T03:53:00|29.1153|-95.4633|7.6|19.4||5|FM15-METAR|343|722527-12976|17.8||5|FM15-METAR|343|722527-12976|1010.7||4|FM15-METAR|343|722527-12976|1011.5||5|FM15-METAR|343|722527-12976||C-Calm|w|FM15-METAR|343|722527-12976|0.0|C-Calm|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|91.0|Derived||FM15-METAR|343|722527-12976|18.4|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722527-12976|1011.5||4|FM15-METAR|343|722527-12976|||||||OVC:08|08-Eight-o|5|FM15-METAR|343|722527-12976|+00671||5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09312/31/16 21:53:03 METAR KLBX 010353Z 00000KT 10SM OVC022 19/18 A2987 RMK AO2 SLP115 T01940178||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T04:53:00|29.1153|-95.4633|7.6|19.4||5|FM15-METAR|343|722527-12976|17.8||5|FM15-METAR|343|722527-12976|1010.7||4|FM15-METAR|343|722527-12976|1011.6||5|FM15-METAR|343|722527-12976||C-Calm|w|FM15-METAR|343|722527-12976|0.0|C-Calm|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|91.0|Derived||FM15-METAR|343|722527-12976|18.4|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM15-METAR|343|722527-12976|1011.5||4|FM15-METAR|343|722527-12976|||||||BKN:07|07-Seven-o|5|FM15-METAR|343|722527-12976|+00610||5|FM15-METAR|343|722527-12976|OVC:08|08-Eight-o|5|FM15-METAR|343|722527-12976|+00853||5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET10012/31/16 22:53:03 METAR KLBX 010453Z 00000KT 10SM BKN020 OVC028 19/18 A2987 RMK AO2 SLP116 T01940178||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T05:02:00|29.1153|-95.4633|7.6|18.9||5|FM16-SPECI|343|722527-12976|18.3||5|FM16-SPECI|343|722527-12976|1010.7||4|FM16-SPECI|343|722527-12976|||||||200.0|N-Normal|5|FM16-SPECI|343|722527-12976|1.5|N-Normal|5|FM16-SPECI|343|722527-12976|||||||||||||96.0|Derived||FM16-SPECI|343|722527-12976|18.5|Derived||FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N-Not-vari|5|FM16-SPECI|343|722527-12976|1011.5||4|FM16-SPECI|343|722527-12976|||||||SCT:04|04-Four-ok|5|FM16-SPECI|343|722527-12976|+00610||5|FM16-SPECI|343|722527-12976|OVC:08|08-Eight-o|5|FM16-SPECI|343|722527-12976|+00914||5|FM16-SPECI|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09312/31/16 23:02:03 SPECI KLBX 010502Z 20003KT 10SM SCT020 OVC030 19/18 A2987 RMK AO2 T01890183||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T05:53:00|29.1153|-95.4633|7.6|17.8||5|FM15-METAR|343|722527-12976|17.2||5|FM15-METAR|343|722527-12976|1010.3||4|FM15-METAR|343|722527-12976|1011.1||5|FM15-METAR|343|722527-12976|150.0|N-Normal|5|FM15-METAR|343|722527-12976|1.5|N-Normal|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|96.0|Derived||FM15-METAR|343|722527-12976|17.4|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||14.484|N-Not-vari|5|FM15-METAR|343|722527-12976|1011.2||4|FM15-METAR|343|722527-12976|-0.1|8-Steady-o|4|FM15-METAR|343|722527-12976|FEW:02|02-Two-okt|5|FM15-METAR|343|722527-12976|+00945||5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET12012/31/16 23:53:03 METAR KLBX 010553Z 15003KT 9SM FEW031 18/17 A2986 RMK AO2 SLP111 T01780172 10211 20178 402220122 58001||F||343|722527-12976
USW00012976|ANGLETON LK JACKSON BRAZORIA C|2017-01-01T06:53:00|29.1153|-95.4633|7.6|17.8||5|FM15-METAR|343|722527-12976|17.2||5|FM15-METAR|343|722527-12976|1009.7||4|FM15-METAR|343|722527-12976|1010.6||5|FM15-METAR|343|722527-12976||C-Calm|w|FM15-METAR|343|722527-12976|0.0|C-Calm|5|FM15-METAR|343|722527-12976|||||||0.0|9-Missing|5|FM15-METAR|343|722527-12976|96.0|Derived||FM15-METAR|343|722527-12976|17.4|Derived||FM15-METAR|343|722527-12976|||||||||||||||||||BR:1|BR:1-Mist|5|FM15-METAR|343|722527-12976|||||||||||||BR:10|BR:10-Mist|5|FM15-METAR|343|722527-12976|||||||||||||||||||6.437|N-Not-vari|5|FM15-METAR|343|722527-12976|1010.5||4|FM15-METAR|343|722527-12976|||||||CLR:00|00-None,SK|5|FM15-METAR|343|722527-12976|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET09201/01/17 00:53:02 METAR KLBX 010653Z 00000KT 4SM BR CLR 18/17 A2984 RMK AO2 SLP106 T01780172||F||343|722527-12976
